127.0.0.1 - - [10/Apr/2015:18:33:15 +0300] "GET /manager/media/style/MODxRE/images/subnav.jpg HTTP/1.1" 200 4612
127.0.0.1 - - [10/Apr/2015:18:33:14 +0300] "GET /manager/index.php?a=2 HTTP/1.1" 200 5932
127.0.0.1 - - [10/Apr/2015:18:33:15 +0300] "GET /manager/index.php?a=1&f=nodes&indent=1&parent=0&expandAll=2 HTTP/1.1" 200 2143
127.0.0.1 - - [10/Apr/2015:18:33:15 +0300] "POST /manager/index.php HTTP/1.1" 200 539
127.0.0.1 - - [10/Apr/2015:18:33:15 +0300] "GET /manager/media/style/MODxRE/images/misc/ajax-loader.gif HTTP/1.1" 200 9713
127.0.0.1 - - [10/Apr/2015:18:33:15 +0300] "GET /manager/media/style/MODxRE/images/misc/logo.png HTTP/1.1" 200 7602
127.0.0.1 - - [10/Apr/2015:18:33:15 +0300] "GET /manager/media/style/MODxRE/images/icons/security.gif HTTP/1.1" 200 1314
127.0.0.1 - - [10/Apr/2015:18:33:15 +0300] "GET /manager/media/script/tabpane.js HTTP/1.1" 200 3832
127.0.0.1 - - [10/Apr/2015:18:33:15 +0300] "GET /manager/media/style/MODxRE/images/icons/web_users.gif HTTP/1.1" 200 1321
127.0.0.1 - - [10/Apr/2015:18:33:15 +0300] "GET /manager/media/style/MODxRE/images/icons/modules.gif HTTP/1.1" 200 1078
127.0.0.1 - - [10/Apr/2015:18:33:15 +0300] "GET /manager/media/style/MODxRE/images/icons/resources.gif HTTP/1.1" 200 1683
127.0.0.1 - - [10/Apr/2015:18:33:15 +0300] "GET /manager/media/style/MODxRE/images/icons/backup.gif HTTP/1.1" 200 1883
127.0.0.1 - - [10/Apr/2015:18:33:15 +0300] "GET /manager/media/style/MODxRE/images/icons/mail_generic.gif HTTP/1.1" 200 1310
127.0.0.1 - - [10/Apr/2015:18:33:15 +0300] "GET /manager/media/style/MODxRE/images/icons/error.png HTTP/1.1" 200 950
127.0.0.1 - - [10/Apr/2015:18:33:15 +0300] "GET /manager/media/style/MODxRE/images/tree/application_404.gif HTTP/1.1" 200 643
